probe,model,dataset,fraction,seed,auroc,f1_macro,ece_fixed,ece_scaled_fixed,temperature,degeneracy_share
linear,PLIP,MHIST,0.5,42,0.7989150009004142,0.5711483063825222,0.1033194507343392,0.1009910358557499,1.5872297914294449,0.8761514841351075
linear,PLIP,MHIST,0.5,123,0.8067531064289574,0.5968363136176067,0.1005675266134538,0.1023807800469228,1.5091218621438456,0.8567041965199591
linear,PLIP,MHIST,0.5,456,0.8132721051683774,0.5797728967138843,0.1120278897396917,0.1105981580245916,1.495047817480584,0.887410440122825
linear,PLIP,MHIST,1.0,42,0.8291644156311905,0.6424857241455648,0.0910379819949248,0.0852055428518377,1.4400670641601865,0.8106448311156602
linear,PLIP,MHIST,1.0,123,0.8291644156311905,0.6424857241455648,0.0910379819949248,0.0852055428518377,1.4400670641601865,0.8106448311156602
linear,PLIP,MHIST,1.0,456,0.8291644156311905,0.6424857241455648,0.0910379819949248,0.0852055428518377,1.4400670641601865,0.8106448311156602
linear,PLIP,PCam,0.01,42,0.9414989319944668,0.864672990668552,0.0691260684819988,0.0309402052703069,1.2673911073247646,0.53466796875
linear,PLIP,PCam,0.01,123,0.9417690006892422,0.8617470191296394,0.0716153225945834,0.0346842895991293,1.2850451698902154,0.53985595703125
linear,PLIP,PCam,0.01,456,0.9435367406655112,0.8682076486140926,0.0762543227803673,0.03171729471057,1.2581344360841555,0.53570556640625
linear,PLIP,PCam,0.05,42,0.950933276100943,0.8750109977882965,0.0504363169665499,0.0380846546147057,1.6350012974429775,0.54571533203125
linear,PLIP,PCam,0.05,123,0.9498641697441949,0.8726748674524607,0.0493789914988887,0.0426320315547609,1.6893939823349156,0.55157470703125
linear,PLIP,PCam,0.05,456,0.950658629023555,0.8757814487816125,0.0482904287664544,0.0374199989544289,1.634306646020026,0.545196533203125
linear,PLIP,PCam,0.1,42,0.9514249772571916,0.8759573254126898,0.0443881824885227,0.0418276065780501,1.7575115671274433,0.5484619140625
linear,PLIP,PCam,0.1,123,0.951547494626892,0.8743599984844289,0.0481152278662714,0.0453421138864762,1.7925181294985597,0.5537109375
linear,PLIP,PCam,0.1,456,0.9515455090468002,0.8763833732705101,0.0435474514467875,0.0407817175684551,1.7701768169712582,0.54864501953125
linear,PLIP,PCam,0.25,42,0.9533684392089156,0.8777202346763919,0.0454298243522476,0.0459836999637741,1.9372281830966167,0.55419921875
linear,PLIP,PCam,0.25,123,0.952146968451148,0.875147907156274,0.0464363840062458,0.0466343905351443,1.977919027440018,0.556488037109375
linear,PLIP,PCam,0.25,456,0.953367019873053,0.8779634724707532,0.0447335650453426,0.0452741957572479,1.9377591828661287,0.5543212890625
linear,PLIP,PCam,0.5,42,0.9524826171683084,0.8743261303985292,0.0502873916009395,0.0491881387775197,2.125181832834346,0.560302734375
linear,PLIP,PCam,0.5,123,0.9537678276547178,0.8771319200718868,0.0499589143574265,0.0493013235623766,2.0756232763157807,0.559051513671875
linear,PLIP,PCam,0.5,456,0.953065140918612,0.8770038700440314,0.0485258533192932,0.0478832831192864,2.075868838998928,0.55731201171875
linear,PLIP,PCam,1.0,42,0.9523657175374036,0.8718892364510866,0.057402093811539,0.0560417420567183,2.141662968994923,0.568695068359375
linear,PLIP,PCam,1.0,123,0.9523657175374036,0.8718892364510866,0.057402093811539,0.0560417420567183,2.141662968994923,0.568695068359375
linear,PLIP,PCam,1.0,456,0.9523657175374036,0.8718892364510866,0.057402093811539,0.0560417420567183,2.141662968994923,0.568695068359375
linear,PLIP,SPIDER-Breast,0.01,42,0.9444725003384706,0.5113091620096362,0.3551089242305186,0.0335775182846392,0.2987829760738295,0.1013794249626059
linear,PLIP,SPIDER-Breast,0.01,123,0.94152439243216,0.5235964661605851,0.3690194723402281,0.0188305452316084,0.2994308299480518,0.1025427954129965
linear,PLIP,SPIDER-Breast,0.01,456,0.9481486472947168,0.5297010297071829,0.368396762612378,0.0253890476063749,0.2953306782360256,0.1120159547947482
linear,PLIP,SPIDER-Breast,0.05,42,0.9654840754146926,0.6484932898542506,0.2589505730179797,0.0304768634137164,0.4271232391857092,0.1115173674588665
linear,PLIP,SPIDER-Breast,0.05,123,0.9651691748601612,0.6332290205160638,0.2486214058017318,0.0423699237114788,0.428015270807613,0.1165032408176832
linear,PLIP,SPIDER-Breast,0.05,456,0.9645398234798476,0.639654042816518,0.2482701452606041,0.0376773632025576,0.4303577377646105,0.1132624231344523
linear,PLIP,SPIDER-Breast,0.1,42,0.9716638474061032,0.6850198471631965,0.2098151681151873,0.0252292428811933,0.482890489545639,0.1153398703672926
linear,PLIP,SPIDER-Breast,0.1,123,0.9710484831231394,0.6739049574844885,0.1976725546938763,0.0344473171171026,0.4819366866270256,0.1201595479474821
linear,PLIP,SPIDER-Breast,0.1,456,0.9708947911649416,0.681141293404269,0.2026844798010968,0.028055098240938,0.4862808736137535,0.1170018281535649
linear,PLIP,SPIDER-Breast,0.25,42,0.9761467009531016,0.7108789281182681,0.1436017465221682,0.0281958236110402,0.5533371194448754,0.1196609606116004
linear,PLIP,SPIDER-Breast,0.25,123,0.976441458055917,0.7094160886402314,0.1418734349165373,0.0312707051694412,0.5509611398950044,0.1198271563902276
linear,PLIP,SPIDER-Breast,0.25,456,0.9761934849950452,0.7081394720905779,0.1411643581433135,0.0300937994368746,0.5545084939296852,0.1194116669436596
linear,PLIP,SPIDER-Breast,0.5,42,0.9788493387561964,0.720052506569983,0.0999931891572858,0.0369754666186442,0.5997573961572473,0.119744058500914
linear,PLIP,SPIDER-Breast,0.5,123,0.97928881854313,0.7264514045326969,0.1069577220385217,0.031709327176421,0.5961871811471022,0.1201595479474821
linear,PLIP,SPIDER-Breast,0.5,456,0.9790528564286308,0.7235333595075821,0.1033356431273481,0.0333619782324908,0.5998365581145343,0.120824331061991
linear,PLIP,SPIDER-Breast,1.0,42,0.9816586026879696,0.7375199746291697,0.0750833869300872,0.0360233040937739,0.6365042660944493,0.1216553099551271
linear,PLIP,SPIDER-Breast,1.0,123,0.9816586026879696,0.7375199746291697,0.0750833869300872,0.0360233040937739,0.6365042660944493,0.1216553099551271
linear,PLIP,SPIDER-Breast,1.0,456,0.9816586026879696,0.7375199746291697,0.0750833869300872,0.0360233040937739,0.6365042660944493,0.1216553099551271
linear,UNI,BRACS,0.01,42,0.7616340370155833,0.2908235608064862,0.1367336341061829,0.1128992299269917,0.8197836378232992,0.475438596491228
linear,UNI,BRACS,0.01,123,0.798193718721001,0.2311481232335179,0.073104100837319,0.0506150499190198,0.8573732269672636,0.4333333333333333
linear,UNI,BRACS,0.01,456,0.7973917342099677,0.298250655957761,0.119007219489133,0.0823570772118225,0.7950330601108234,0.4701754385964912
linear,UNI,BRACS,0.05,42,0.8467684605019842,0.3981764809602642,0.106960886749448,0.0652080314093615,0.5656810287925809,0.2807017543859649
linear,UNI,BRACS,0.05,123,0.8509568894097098,0.4647841142259024,0.1446087057359192,0.0407269492714073,0.6005636723810589,0.2473684210526315
linear,UNI,BRACS,0.05,456,0.8644363842745137,0.4499010428518847,0.148640092437787,0.0502135324517837,0.5760600944584221,0.2736842105263158
linear,UNI,BRACS,0.1,42,0.8621632858019276,0.5304707690464352,0.1499082805496201,0.0551698033493846,0.6179757623877635,0.2245614035087719
linear,UNI,BRACS,0.1,123,0.867760997100987,0.5434990633163738,0.1488194938314956,0.0400423947801014,0.6321775593837243,0.2508771929824561
linear,UNI,BRACS,0.1,456,0.8741864281316155,0.4972872253009215,0.1260717065794288,0.0504938200131415,0.6070721386299659,0.2596491228070175
linear,UNI,BRACS,0.25,42,0.8805822739197661,0.5652032194600501,0.0887320120028881,0.0478989514594947,0.7203011227856183,0.2052631578947368
linear,UNI,BRACS,0.25,123,0.8891427801854588,0.554643198458187,0.0981619036487651,0.065109392835704,0.6835194133509435,0.2245614035087719
linear,UNI,BRACS,0.25,456,0.8848335943313625,0.5703106644277653,0.1042692867882899,0.0586972486750187,0.687512331113393,0.219298245614035
linear,UNI,BRACS,0.5,42,0.8918930092799499,0.5879238525540881,0.0578767816383572,0.0591326168852393,0.7604045646608687,0.1842105263157894
linear,UNI,BRACS,0.5,123,0.8980345873560882,0.5850277987410403,0.0641218765025448,0.0435095187849693,0.7542077869800631,0.2
linear,UNI,BRACS,0.5,456,0.8955591372312872,0.5800883550111766,0.0544676937278731,0.0548715633562759,0.7451731845378594,0.2070175438596491
linear,UNI,BRACS,1.0,42,0.9012589709524764,0.5961587890370639,0.0488810091179866,0.0811772922856012,0.8120119086392641,0.1859649122807017
linear,UNI,BRACS,1.0,123,0.9012589709524764,0.5961587890370639,0.0488810091179866,0.0811772922856012,0.8120119086392641,0.1859649122807017
linear,UNI,BRACS,1.0,456,0.9012589709524764,0.5961587890370639,0.0488810091179866,0.0811772922856012,0.8120119086392641,0.1859649122807017
linear,UNI,CRC,0.01,42,0.9993864513833208,0.9844282982254644,0.2161282951803061,0.0022012801035689,0.3411379999907233,0.1447333333333333
linear,UNI,CRC,0.01,123,0.9995794231152996,0.9879094219544255,0.2254445121704304,0.0047063867338507,0.3175450662719438,0.1426
linear,UNI,CRC,0.01,456,0.9993768779504184,0.9844389217013192,0.2208923105354971,0.0032836000213338,0.3362058481281839,0.1429333333333333
linear,UNI,CRC,0.05,42,0.9995425683483928,0.9906217483339248,0.0747227124096088,0.0022814537985067,0.4869464029013599,0.1423333333333333
linear,UNI,CRC,0.05,123,0.9996379053640874,0.990502479791878,0.0758379357215968,0.0025116026188704,0.4810034550371515,0.1418
linear,UNI,CRC,0.05,456,0.9996474310471702,0.9909971758621172,0.0774978645239602,0.0027227983120271,0.4668475573880666,0.1422666666666666
linear,UNI,CRC,0.1,42,0.9996325775034144,0.9913321797288146,0.0461828370531202,0.002063050762628,0.5386091519763001,0.1416
linear,UNI,CRC,0.1,123,0.999699408290196,0.99199503335952,0.0472103874813738,0.0023762582540864,0.5373406924924745,0.1418666666666666
linear,UNI,CRC,0.1,456,0.999677035271239,0.9914709994921728,0.0470816547520245,0.0017634799044585,0.5333150409066956,0.1421333333333333
linear,UNI,CRC,0.25,42,0.9997786037222698,0.9924152214339376,0.0246053161622286,0.0015278394497323,0.6063097125395827,0.1416666666666666
linear,UNI,CRC,0.25,123,0.9997931940737164,0.9933299853787976,0.0246531718214047,0.001950673786648,0.6002459509208028,0.1418
linear,UNI,CRC,0.25,456,0.9998607542551794,0.9932292492090824,0.0257121667752499,0.0014989447498068,0.5941126884919996,0.142
linear,UNI,CRC,0.5,42,0.9999200303704976,0.9939811659858564,0.0160796694374216,0.0008393392724999,0.6271922626973402,0.1418666666666666
linear,UNI,CRC,0.5,123,0.9998543881739848,0.994216687980774,0.0154576370373812,0.0013224854831064,0.6319158903545993,0.1420666666666666
linear,UNI,CRC,0.5,456,0.9999019626084542,0.994220343524888,0.0158522315690216,0.0010470071424073,0.6339256370208878,0.1420666666666666
linear,UNI,CRC,1.0,42,0.9999219330690908,0.9948402491051612,0.010392303586176,0.0008462966558535,0.6578746139383109,0.142
linear,UNI,CRC,1.0,123,0.9999219330690908,0.9948402491051612,0.010392303586176,0.0008462966558535,0.6578746139383109,0.142
linear,UNI,CRC,1.0,456,0.9999219330690908,0.9948402491051612,0.010392303586176,0.0008462966558535,0.6578746139383109,0.142
linear,UNI,LungHist700,0.01,42,0.6680259617412434,0.3199271627843056,0.2129036097808011,0.1068054490487016,0.1454175282268426,0.2761904761904762
linear,UNI,LungHist700,0.01,123,0.7002336335149476,0.3106250558134538,0.181161012771721,0.0727815191932618,0.1000052749944835,0.219047619047619
linear,UNI,LungHist700,0.01,456,0.6688052536677555,0.3915721025228665,0.2441709110956362,0.06943052126486,0.1220117609023115,0.2666666666666666
linear,UNI,LungHist700,0.05,42,0.7631658263843945,0.1631551405987496,0.0779557425065535,0.1896875637927834,0.4456613252726919,0.8952380952380953
linear,UNI,LungHist700,0.05,123,0.8101947013240147,0.204836022866536,0.1638484801367132,0.2020385336991557,0.4106827764872916,0.7904761904761904
linear,UNI,LungHist700,0.05,456,0.8599099310484446,0.1275856054181177,0.1659399666380599,0.2471593223706933,0.2983754784131722,0.923809523809524
linear,UNI,LungHist700,0.1,42,0.8497558516949673,0.3221169634962738,0.1431486705630349,0.1839991069989001,0.3517825032826697,0.638095238095238
linear,UNI,LungHist700,0.1,123,0.8670866520038755,0.3502531024710983,0.1727495855297332,0.1157233565673707,0.3467389390596626,0.5619047619047619
linear,UNI,LungHist700,0.1,456,0.8880506457967015,0.3713026923783974,0.202680700265715,0.1676617564950899,0.2541364437269534,0.4761904761904761
linear,UNI,LungHist700,0.25,42,0.9100480885634414,0.5286520403774869,0.2778714368224667,0.1304597740993271,0.3287310510767761,0.4
linear,UNI,LungHist700,0.25,123,0.9288750309438883,0.5458589969563142,0.2855380797193932,0.1524476676531338,0.3082720791988156,0.3619047619047619
linear,UNI,LungHist700,0.25,456,0.9412733275504128,0.534679398946845,0.2889488420030299,0.1448729312336332,0.2599644346045033,0.2952380952380952
linear,UNI,LungHist700,0.5,42,0.9381056738060222,0.5760470118750823,0.2532683633332348,0.0938194529722564,0.3778239451951858,0.2952380952380952
linear,UNI,LungHist700,0.5,123,0.943984578124112,0.6851102033830445,0.3460075374219498,0.1374576030904606,0.3375840742242803,0.2952380952380952
linear,UNI,LungHist700,0.5,456,0.9521234381850098,0.6704481733604261,0.3331324056603683,0.0797394599933612,0.3528713674649517,0.2666666666666666
linear,UNI,LungHist700,1.0,42,0.9634073153799294,0.7534841628959276,0.3125866344121607,0.1217773263766061,0.422474222773102,0.238095238095238
linear,UNI,LungHist700,1.0,123,0.9634073153799294,0.7534841628959276,0.3125866344121607,0.1217773263766061,0.422474222773102,0.238095238095238
linear,UNI,LungHist700,1.0,456,0.9634073153799294,0.7534841628959276,0.3125866344121607,0.1217773263766061,0.422474222773102,0.238095238095238
linear,UNI,MHIST,0.01,42,0.7426706284891049,0.3870765370138017,0.1336142312789968,0.1081071894164105,2.0864933110037587,1.0
linear,UNI,MHIST,0.01,123,0.6134206735098146,0.3870765370138017,0.0897128999181361,0.0743304076741247,2.34346070691579,1.0
linear,UNI,MHIST,0.01,456,0.722262740860796,0.3870765370138017,0.138656602507147,0.1075857261231694,2.262456740401722,1.0
linear,UNI,MHIST,0.05,42,0.8069286871961102,0.3870765370138017,0.1655875441092864,0.1737803579994385,1.7338365923282095,1.0
linear,UNI,MHIST,0.05,123,0.7631010264721771,0.3870765370138017,0.1350698346757744,0.1339284610005451,1.737931678180565,1.0
linear,UNI,MHIST,0.05,456,0.7436115613182064,0.3870765370138017,0.114372215272157,0.1087234853991429,1.9110545463198847,1.0
linear,UNI,MHIST,0.1,42,0.8117639113992436,0.5224156848501358,0.1462236425002273,0.1409546398981298,1.5907360609625212,0.9232343909928352
linear,UNI,MHIST,0.1,123,0.8194084278768233,0.395663141889557,0.143925050317492,0.147455692277557,1.5309006558119838,0.9959058341862844
linear,UNI,MHIST,0.1,456,0.8279128399063569,0.4136646918519658,0.1370367938983849,0.1404070904067469,1.5614999793253683,0.9907881269191402
linear,UNI,MHIST,0.25,42,0.8464208535926527,0.6487686134049679,0.108525330153234,0.0994403933433831,1.461196553241426,0.827021494370522
linear,UNI,MHIST,0.25,123,0.8456915180983253,0.6660138859444562,0.1121703814218891,0.103618624622735,1.449681989451734,0.8259979529170931
linear,UNI,MHIST,0.25,456,0.8228435080136863,0.6620282691885766,0.0890232580744712,0.0983687580633727,1.4118546241935122,0.8393039918116684
linear,UNI,MHIST,0.5,42,0.8728209976589231,0.7227846799484061,0.1129548178192133,0.0854914239392212,1.409568330990958,0.7615148413510747
linear,UNI,MHIST,0.5,123,0.8695930127858814,0.7378370265087699,0.096197017738281,0.0787934395918786,1.388340838737629,0.7492323439099283
linear,UNI,MHIST,0.5,456,0.8660813974428239,0.716454007596664,0.0984129367936595,0.097022236207362,1.39266008547626,0.789150460593654
linear,UNI,MHIST,1.0,42,0.8856428957320367,0.7731453110936632,0.0802746194612482,0.0613432249894991,1.3695925677556275,0.721596724667349
linear,UNI,MHIST,1.0,123,0.8856428957320367,0.7731453110936632,0.0802746194612482,0.0613432249894991,1.3695925677556275,0.721596724667349
linear,UNI,MHIST,1.0,456,0.8856428957320367,0.7731453110936632,0.0802746194612482,0.0613432249894991,1.3695925677556275,0.721596724667349
linear,UNI,PCam,0.01,42,0.9832883185935304,0.9370870886044133,0.0726837788007711,0.0346498679468054,1.3077635578699638,0.541168212890625
linear,UNI,PCam,0.01,123,0.9817349504866176,0.934461104116635,0.0741467605663685,0.0406284950875768,1.39795016820424,0.54595947265625
linear,UNI,PCam,0.01,456,0.9816070314449988,0.935084244996196,0.0709839889693083,0.0380653754026757,1.3976759153121383,0.54400634765625
linear,UNI,PCam,0.05,42,0.9826982995577778,0.9371777768987324,0.0402764722740464,0.0412990906473979,1.8731826097794648,0.546844482421875
linear,UNI,PCam,0.05,123,0.984546196620031,0.9403752558431504,0.0417123862841958,0.0398106159155897,1.920001525908655,0.543792724609375
linear,UNI,PCam,0.05,456,0.9835091240404064,0.9389657484268272,0.0385562894276187,0.0364679412565397,1.895836506918012,0.544342041015625
linear,UNI,PCam,0.1,42,0.9820703645104464,0.937511867035449,0.0420339406267457,0.0410906834887982,2.1175555035946503,0.5472412109375
linear,UNI,PCam,0.1,123,0.9832012287410355,0.9399161183769572,0.0359969842008028,0.0354729649018945,2.152781234954132,0.54388427734375
linear,UNI,PCam,0.1,456,0.9839599811063672,0.94019211677214,0.0377184438535404,0.0374650601452625,2.030144250509559,0.543731689453125
linear,UNI,PCam,0.25,42,0.9816193137293548,0.938471756511227,0.0413700765462341,0.0388368639871789,2.3443895910257604,0.545196533203125
linear,UNI,PCam,0.25,123,0.9820080366670856,0.9392123541793388,0.038645757944313,0.0360535967829433,2.318907770985557,0.543975830078125
linear,UNI,PCam,0.25,456,0.9826448379069458,0.9400387497120996,0.0389085696544759,0.0363552049067006,2.3298539303648345,0.5438232421875
linear,UNI,PCam,0.5,42,0.9820470106613022,0.9400112220979304,0.0393942780512247,0.0353237854531695,2.569028991619506,0.543243408203125
linear,UNI,PCam,0.5,123,0.9829678243600704,0.9400745912407018,0.0386491814771486,0.0345869562451556,2.529175101873435,0.542816162109375
linear,UNI,PCam,0.5,456,0.9824461904908096,0.9399177330488688,0.039574484326416,0.0363057920220069,2.424941031885518,0.5435791015625
linear,UNI,PCam,1.0,42,0.9786119794547076,0.935063438483746,0.0450672648394791,0.0409745063302993,2.663506799211665,0.5474853515625
linear,UNI,PCam,1.0,123,0.9786119794547076,0.935063438483746,0.0450672648394791,0.0409745063302993,2.663506799211665,0.5474853515625
linear,UNI,PCam,1.0,456,0.9786119794547076,0.935063438483746,0.0450672648394791,0.0409745063302993,2.663506799211665,0.5474853515625
linear,UNI,SPIDER-Breast,0.01,42,0.9863779811841494,0.7785978745686875,0.4351736726523617,0.0242226290891595,0.2982185191266352,0.1238989529665946
linear,UNI,SPIDER-Breast,0.01,123,0.9872867313666982,0.7696463753849089,0.427671333479756,0.0340013473476695,0.2852733924186185,0.1242313445238491
linear,UNI,SPIDER-Breast,0.01,456,0.9866706720329428,0.7516829073307179,0.4240469548485066,0.0360617574841984,0.2969355488901536,0.1235665614093402
