model,src,tgt,pair,fraction,seed,n_train,n_val_full,n_val_prop,auroc,f1_macro,brier,ece_fixed,ece_adaptive,temperature_src,ece_scaled_fixed,ece_scaled_adaptive,temperature_prop,ece_scaled_prop,degeneracy_share,degenerate
GigaPath,0,1,h0->h1,0.05,456,700,3000,150,0.9968493333333334,0.9545733097708358,0.0577383984969051,0.1800474794437381,0.1714762708771666,0.8460341125309288,0.0684468691335091,0.0699929800992908,0.9758281617751876,0.0804742197223694,0.5453333333333333,False
GigaPath,0,1,h0->h1,0.1,42,1400,3000,300,0.9971497777777776,0.9646224998231124,0.0427366548582062,0.1400480356015086,0.134949980496794,1.0027888169891843,0.0566817557177062,0.0578561954711512,0.9319530548558008,0.0521135324562103,0.5353333333333333,False
GigaPath,0,1,h0->h1,0.1,123,1400,3000,300,0.99724,0.9515534902369146,0.0509221934942997,0.1434777889979694,0.1431240614133552,1.038408152957223,0.0771000482877747,0.0785035680495802,1.0256380890873862,0.0767153832352593,0.5483333333333333,False
GigaPath,0,1,h0->h1,0.1,456,1400,3000,300,0.9968337777777778,0.9592659682969034,0.0458253918878814,0.1421557905408191,0.1363825738800159,0.9994175800521016,0.0620788871353844,0.0630634463683335,0.9924350933824692,0.0619129974130334,0.5406666666666666,False
GigaPath,0,1,h0->h1,0.25,42,3500,3000,750,0.996988,0.9703072003704594,0.0317510887178183,0.0999549610834582,0.0962521824901327,1.1496691860047072,0.0441838197897587,0.0462721838814003,1.200189284608821,0.0466338907827371,0.5296666666666666,False
GigaPath,0,1,h0->h1,0.25,123,3500,3000,750,0.9970795555555556,0.9585959301134916,0.0381828681432004,0.104193927658309,0.1032679552362331,1.1909777375078292,0.0607356673036733,0.0627857422324747,1.126749567803311,0.0593084772350011,0.5413333333333333,False
GigaPath,0,1,h0->h1,0.25,456,3500,3000,750,0.996913777777778,0.9592659682969034,0.038128534677612,0.106307497003715,0.1045421475744506,1.193774402031441,0.0597488062982374,0.0619484975833977,1.1485143697473112,0.0588252409612951,0.5406666666666666,False
GigaPath,0,1,h0->h1,0.5,42,7000,3000,1500,0.9969324444444444,0.966295130736516,0.030293729795502,0.0804154584061224,0.0800975788277417,1.2662590459380114,0.0457963958036962,0.0477837688718632,1.2807420809636416,0.0459657816571619,0.5336666666666666,False
GigaPath,0,1,h0->h1,0.5,123,7000,3000,1500,0.9968293333333336,0.963953283455358,0.0315453638291602,0.0799085792087827,0.0795416326891181,1.305020892746244,0.0507010328731871,0.0514506142567753,1.2633748733845067,0.0500345197140579,0.536,False
GigaPath,0,1,h0->h1,0.5,456,7000,3000,1500,0.9969795555555556,0.9632839706716808,0.032103081056284,0.0840763117286644,0.0831319402036852,1.315146344710596,0.0514098146368912,0.0542642455388252,1.2762098654185858,0.0508465384132045,0.5366666666666666,False
GigaPath,0,1,h0->h1,1.0,42,14000,3000,3000,0.9967368888888888,0.9649570724137068,0.0281185637687673,0.063051445078341,0.0626797369000102,1.4730592562210294,0.0442166484123296,0.0459390929514008,1.4730592562210294,0.0442166484123296,0.535,False
GigaPath,0,1,h0->h1,1.0,123,14000,3000,3000,0.9967368888888888,0.9649570724137068,0.0281185637687673,0.063051445078341,0.0626797369000102,1.4730592562210294,0.0442166484123296,0.0459390929514008,1.4730592562210294,0.0442166484123296,0.535,False
GigaPath,0,1,h0->h1,1.0,456,14000,3000,3000,0.9967368888888888,0.9649570724137068,0.0281185637687673,0.063051445078341,0.0626797369000102,1.4730592562210294,0.0442166484123296,0.0459390929514008,1.4730592562210294,0.0442166484123296,0.535,False
GigaPath,0,2,h0->h2,0.01,42,140,3000,30,0.9910466666666669,0.9259313793889709,0.1059195565431066,0.2809396333918258,0.2678336068402348,0.5771622996102314,0.0957480224933264,0.0995416502695065,0.433046363643471,0.0876987991801549,0.5736666666666667,False
GigaPath,0,2,h0->h2,0.01,123,140,3000,30,0.9936484444444444,0.939783219590526,0.1026238698457764,0.2809563567985271,0.268891677132458,0.555988109877433,0.0893812652206659,0.090176145712711,0.1000052749944835,0.0624534448299708,0.56,False
GigaPath,0,2,h0->h2,0.01,456,140,3000,30,0.9908,0.9089234720792188,0.1079724821778528,0.2800591336195787,0.2673923086869294,0.6314945195842898,0.1109554813699336,0.1137679412332419,1.0263197407274869,0.1701025780409561,0.5903333333333334,False
GigaPath,0,2,h0->h2,0.05,42,700,3000,150,0.9933013333333334,0.9364116065551824,0.0625379817068555,0.1776739766336317,0.17110260370086,0.8904058528127234,0.0856097974727134,0.0866803957736807,0.1000048773690014,0.064146621967454,0.5633333333333334,False
GigaPath,0,2,h0->h2,0.05,123,700,3000,150,0.9943586666666666,0.943150784184771,0.0598221310861404,0.1749021507776354,0.168558241110924,0.937365463035256,0.0805086462188067,0.0831882160657897,0.9778889163757144,0.0824920705005513,0.5566666666666666,False
GigaPath,0,2,h0->h2,0.05,456,700,3000,150,0.9924648888888888,0.9471868413675444,0.0583026167340876,0.1706214623752016,0.1630496330337134,0.8460341125309288,0.0689867556635401,0.0713465534473956,0.9758281617751876,0.0749968330797058,0.5526666666666666,False
GigaPath,0,2,h0->h2,0.1,42,1400,3000,300,0.9937924444444446,0.9418087187929748,0.0527727112945737,0.146130484673638,0.1418739482054795,1.0027888169891843,0.0771893969234407,0.0793645044941744,0.9319530548558008,0.0758248060735526,0.5573333333333333,False
GigaPath,0,2,h0->h2,0.1,123,1400,3000,300,0.9948248888888888,0.9360796333982913,0.0540434222184965,0.1436798553158637,0.1407866096160455,1.038408152957223,0.0840368807630329,0.0852337221236924,1.0256380890873862,0.0837323397702462,0.563,False
GigaPath,0,2,h0->h2,0.1,456,1400,3000,300,0.9936253333333334,0.9448331201885704,0.0512126530153064,0.1385134514177036,0.1356485872442795,0.9994175800521016,0.0738292619201089,0.0751522601568275,0.9924350933824692,0.0737091382188144,0.555,False
GigaPath,0,2,h0->h2,0.25,42,3500,3000,750,0.994922222222222,0.9505495460136476,0.0431756207770694,0.1069711516685773,0.1065979730016031,1.1496691860047072,0.0686215143543355,0.0689274114543044,1.200189284608821,0.0695776163395684,0.5486666666666666,False
GigaPath,0,2,h0->h2,0.25,123,3500,3000,750,0.9949262222222224,0.942145363619734,0.0474734255095565,0.1126141106757331,0.1132219764174644,1.1909777375078292,0.0793808717801587,0.0801445370341342,1.126749567803311,0.0777843005752311,0.557,False
GigaPath,0,2,h0->h2,0.25,456,3500,3000,750,0.9945528888888888,0.9485345491359152,0.0431193984470551,0.1029087035537408,0.1035920597385269,1.193774402031441,0.0699819204427769,0.0709624382795039,1.1485143697473112,0.0691235949154423,0.5506666666666666,False
GigaPath,0,2,h0->h2,0.5,42,7000,3000,1500,0.9954946666666666,0.9471905365441486,0.0431875261217851,0.0965575712072389,0.0966865779499383,1.2662590459380114,0.0720810476586437,0.0730923214694553,1.2807420809636416,0.0723601475260681,0.552,False
GigaPath,0,2,h0->h2,0.5,123,7000,3000,1500,0.9953515555555555,0.9434915595671968,0.0453741824422317,0.0998550764093482,0.0999288489333671,1.305020892746244,0.0778827203446252,0.0784678688078371,1.2633748733845067,0.0769648169187277,0.5556666666666666,False
GigaPath,0,2,h0->h2,0.5,456,7000,3000,1500,0.9953697777777778,0.9438280138611064,0.045249269466649,0.0963597015477045,0.0967762499507633,1.315146344710596,0.0762191426297756,0.0766619553510694,1.2762098654185858,0.0755047087786324,0.5553333333333333,False
GigaPath,0,2,h0->h2,1.0,42,14000,3000,3000,0.9949484444444444,0.9518922171852582,0.0383540884263306,0.0736400165218579,0.0751975908422182,1.4730592562210294,0.0643264179546003,0.0651414016536211,1.4730592562210294,0.0643264179546003,0.5473333333333333,False
GigaPath,0,2,h0->h2,1.0,123,14000,3000,3000,0.9949484444444444,0.9518922171852582,0.0383540884263306,0.0736400165218579,0.0751975908422182,1.4730592562210294,0.0643264179546003,0.0651414016536211,1.4730592562210294,0.0643264179546003,0.5473333333333333,False
GigaPath,0,2,h0->h2,1.0,456,14000,3000,3000,0.9949484444444444,0.9518922171852582,0.0383540884263306,0.0736400165218579,0.0751975908422182,1.4730592562210294,0.0643264179546003,0.0651414016536211,1.4730592562210294,0.0643264179546003,0.5473333333333333,False
GigaPath,0,3,h0->h3,0.01,42,140,3000,30,0.9963337777777778,0.9572579363330248,0.0790402883596346,0.2327155054034316,0.2245049785059191,0.5771622996102314,0.0626009666847481,0.063929331719986,0.433046363643471,0.0556195220968097,0.542,False
GigaPath,0,3,h0->h3,0.01,123,140,3000,30,0.9942862222222224,0.9434915595671968,0.0920885747097167,0.249655499897633,0.2432197655288967,0.555988109877433,0.0833782726106655,0.0846153556795704,0.1000052749944835,0.0568616304276671,0.5556666666666666,False
GigaPath,0,3,h0->h3,0.01,456,140,3000,30,0.9963355555555556,0.9313523443062796,0.0890953228037526,0.2426470261443689,0.2388112467803526,0.6314945195842898,0.0869482512745629,0.0896819306761311,1.0263197407274869,0.1356653019397347,0.5676666666666667,False
GigaPath,0,3,h0->h3,0.05,42,700,3000,150,0.9969942222222222,0.964958694087286,0.0413631983440266,0.1281958513191445,0.1278272693621992,0.8904058528127234,0.0501027914239103,0.0507501209580355,0.1000048773690014,0.0346356656626386,0.5343333333333333,False
GigaPath,0,3,h0->h3,0.05,123,700,3000,150,0.9961764444444444,0.9596073118554764,0.0469129366571689,0.1371696690186374,0.1375619764412752,0.937365463035256,0.061190343965875,0.061680839690534,0.9778889163757144,0.0624956982458905,0.5383333333333333,False
GigaPath,0,3,h0->h3,0.05,456,700,3000,150,0.997218222222222,0.9602729084270508,0.0465616063088186,0.1395735553763174,0.1366210395037762,0.8460341125309288,0.0578299027598632,0.058247422977917,0.9758281617751876,0.0621582663353624,0.539,False
GigaPath,0,3,h0->h3,0.1,42,1400,3000,300,0.9970764444444444,0.9656292369056568,0.0356044909240688,0.1041653618215996,0.1032381546524223,1.0027888169891843,0.0481101226598668,0.0485636134891034,0.9319530548558008,0.046275384760452,0.533,False
GigaPath,0,3,h0->h3,0.1,123,1400,3000,300,0.996344,0.9575976875270092,0.0420801985223937,0.1100189297479507,0.1109076329116257,1.038408152957223,0.0613790139310835,0.0618499351073336,1.0256380890873862,0.0609590417480765,0.5403333333333333,False
GigaPath,0,3,h0->h3,0.1,456,1400,3000,300,0.9972417777777778,0.9642912406413292,0.0379859232292346,0.1060947911928738,0.1081303057200153,0.9994175800521016,0.0529844747072535,0.0535391123100068,0.9924350933824692,0.0527748793065776,0.5343333333333333,False
GigaPath,0,3,h0->h3,0.25,42,3500,3000,750,0.9972675555555556,0.9649602844290512,0.0323946982549804,0.0826645479477764,0.0827541063468919,1.1496691860047072,0.0491258985138657,0.0495288154802461,1.200189284608821,0.0504461039807633,0.5336666666666666,False
GigaPath,0,3,h0->h3,0.25,123,3500,3000,750,0.996499111111111,0.9622853561157968,0.0340475229514839,0.0809606744391312,0.0817485442585651,1.1909777375078292,0.0521223457460547,0.0523604742481275,1.126749567803311,0.0504264447405301,0.5356666666666666,False
GigaPath,0,3,h0->h3,0.25,456,3500,3000,750,0.9973128888888888,0.9632874998164376,0.0338611544684197,0.0816735480868684,0.0840247855155124,1.193774402031441,0.0527850262006344,0.0531500764402734,1.1485143697473112,0.0515619686641748,0.5353333333333333,False
GigaPath,0,3,h0->h3,0.5,42,7000,3000,1500,0.9968875555555556,0.9642912406413292,0.0320196738711425,0.0685368546365099,0.0717401871743051,1.2662590459380114,0.0503363716252969,0.0504553976357534,1.2807420809636416,0.0506937726621275,0.5343333333333333,False
GigaPath,0,3,h0->h3,0.5,123,7000,3000,1500,0.9966231111111112,0.9629546194087756,0.0328467908912116,0.0695062955884471,0.0742692281477448,1.305020892746244,0.0526885460177885,0.0529781724852172,1.2633748733845067,0.0516098647918137,0.535,False
GigaPath,0,3,h0->h3,0.5,456,7000,3000,1500,0.9971235555555557,0.9646257740614818,0.0337576152790737,0.0732288121641794,0.077748050955066,1.315146344710596,0.0557350199443507,0.0558783885094756,1.2762098654185858,0.05464630642563,0.534,False
GigaPath,0,3,h0->h3,1.0,42,14000,3000,3000,0.996802222222222,0.9626182198796308,0.0313679433339618,0.0585471728607502,0.0607186171427642,1.4730592562210294,0.049861519301071,0.0501866481359165,1.4730592562210294,0.049861519301071,0.536,False
GigaPath,0,3,h0->h3,1.0,123,14000,3000,3000,0.996802222222222,0.9626182198796308,0.0313679433339618,0.0585471728607502,0.0607186171427642,1.4730592562210294,0.049861519301071,0.0501866481359165,1.4730592562210294,0.049861519301071,0.536,False
GigaPath,0,3,h0->h3,1.0,456,14000,3000,3000,0.996802222222222,0.9626182198796308,0.0313679433339618,0.0585471728607502,0.0607186171427642,1.4730592562210294,0.049861519301071,0.0501866481359165,1.4730592562210294,0.049861519301071,0.536,False
GigaPath,0,4,h0->h4,0.01,42,140,3000,30,0.9929346666666669,0.6739726361188612,0.1762677038173233,0.367904654170989,0.3654647404500196,0.5771622996102314,0.2687408602622055,0.2736731197431162,0.433046363643471,0.2648042128365199,0.7966666666666666,False
GigaPath,0,4,h0->h4,0.01,123,140,3000,30,0.9936564444444445,0.808492820091024,0.1639770155291977,0.3552767306447119,0.3541105107004879,0.555988109877433,0.2205354140824757,0.2228281579353354,0.1000052749944835,0.1850214753250424,0.6843333333333333,False
GigaPath,0,4,h0->h4,0.01,456,140,3000,30,0.9924804444444444,0.6809178686479223,0.1790423947898508,0.3596240741552635,0.366956999205053,0.6314945195842898,0.2785167376585252,0.2762948342840396,1.0263197407274869,0.3156851708059095,0.7913333333333333,False
GigaPath,0,4,h0->h4,0.05,42,700,3000,150,0.9945173333333333,0.651365657040177,0.1589318131440932,0.3127094329326269,0.3113839907127629,0.8904058528127234,0.2747005897378357,0.276484163765119,0.1000048773690014,0.312119325158146,0.8136666666666666,False
GigaPath,0,4,h0->h4,0.05,123,700,3000,150,0.994375111111111,0.6783213382610387,0.155188506312885,0.3089876450537994,0.3100733721979348,0.937365463035256,0.2664343705203583,0.2678761691424445,0.9778889163757144,0.2684843106502883,0.7933333333333333,False
GigaPath,0,4,h0->h4,0.05,456,700,3000,150,0.9920231111111112,0.6312474508937049,0.1671697094105321,0.3206714955550651,0.3226694946654865,0.8460341125309288,0.2790463963676137,0.2857774386157635,0.9758281617751876,0.284731015689448,0.8283333333333334,False
GigaPath,0,4,h0->h4,0.1,42,1400,3000,300,0.994068,0.6409235179483723,0.162912146291159,0.3072501862444562,0.3031719482594563,1.0027888169891843,0.2769975076218716,0.2816072125131487,0.9319530548558008,0.2811754690185666,0.8213333333333334,False
GigaPath,0,4,h0->h4,0.1,123,1400,3000,300,0.9946106666666666,0.5756097560975609,0.181469303792385,0.3138085298678336,0.3140754204864742,1.038408152957223,0.3081425022266281,0.3112428334639698,1.0256380890873862,0.3089861822956968,0.8666666666666667,False
GigaPath,0,4,h0->h4,0.1,456,1400,3000,300,0.99234,0.5881125009959366,0.1786042630329697,0.313331931356972,0.3149943328242966,0.9994175800521016,0.3012983723444052,0.3037671592822134,0.9924350933824692,0.3018063524099955,0.8583333333333333,False
GigaPath,0,4,h0->h4,0.25,42,3500,3000,750,0.9946391111111113,0.6335638588984527,0.1692278553230937,0.2902119452278433,0.2880079419842576,1.1496691860047072,0.2863374506428169,0.2870449409569785,1.200189284608821,0.2841301339461614,0.8266666666666667,False
GigaPath,0,4,h0->h4,0.25,123,3500,3000,750,0.9951142222222222,0.5781296568698143,0.1881494011613105,0.2959174313316833,0.3018661559702613,1.1909777375078292,0.3092158323864274,0.3103156213155125,1.126749567803311,0.3124509235152429,0.865,False
GigaPath,0,4,h0->h4,0.25,456,3500,3000,750,0.9938031111111112,0.5856311274509804,0.1852407461310553,0.3002575840525041,0.3020900397036761,1.193774402031441,0.3050844163024755,0.3068402027167737,1.1485143697473112,0.3074703999011827,0.86,False
GigaPath,0,4,h0->h4,0.5,42,7000,3000,1500,0.994747111111111,0.5745990416147974,0.1965180585777336,0.3007683367783563,0.3009483721165623,1.2662590459380114,0.3148928299712586,0.3153717121429056,1.2807420809636416,0.3142132644467843,0.8673333333333333,False
GigaPath,0,4,h0->h4,0.5,123,7000,3000,1500,0.9950137777777776,0.5669678370746478,0.2029305647129628,0.3056060965035941,0.3050415246999607,1.305020892746244,0.3195315203529407,0.3201220006263596,1.2633748733845067,0.3214688219319784,0.8723333333333333,False
GigaPath,0,4,h0->h4,0.5,456,7000,3000,1500,0.9943022222222222,0.5602801983659411,0.2033501642021064,0.3068467539383555,0.3062786525977498,1.315146344710596,0.3201924543413376,0.3202903526567481,1.2762098654185858,0.3220819177583503,0.8766666666666667,False
GigaPath,0,4,h0->h4,1.0,42,14000,3000,3000,0.9933182222222222,0.6522662007551108,0.1780309763407399,0.2760854432620153,0.2769273943158872,1.4730592562210294,0.2797808192268308,0.2800901752774548,1.4730592562210294,0.2797808192268308,0.813,False
GigaPath,0,4,h0->h4,1.0,123,14000,3000,3000,0.9933182222222222,0.6522662007551108,0.1780309763407399,0.2760854432620153,0.2769273943158872,1.4730592562210294,0.2797808192268308,0.2800901752774548,1.4730592562210294,0.2797808192268308,0.813,False
GigaPath,0,4,h0->h4,1.0,456,14000,3000,3000,0.9933182222222222,0.6522662007551108,0.1780309763407399,0.2760854432620153,0.2769273943158872,1.4730592562210294,0.2797808192268308,0.2800901752774548,1.4730592562210294,0.2797808192268308,0.813,False
GigaPath,1,0,h1->h0,0.01,42,140,3000,30,0.995027111111111,0.9753198963880336,0.096133152110484,0.2742680176513846,0.2613714421749146,0.4874805575257536,0.042534250166289,0.0426900556181137,0.1000052749944835,0.0237338691123155,0.5233333333333333,False
GigaPath,1,0,h1->h0,0.01,123,140,3000,30,0.9963342222222225,0.9676342109726698,0.0967131547431343,0.2772560697890489,0.2619365996046567,0.5501573754096868,0.0652271941143073,0.065156796647625,0.1000052749944835,0.0317314136480112,0.5316666666666666,False
GigaPath,1,0,h1->h0,0.01,456,140,3000,30,0.9957955555555555,0.9733152944723966,0.0945174417215677,0.2738911680009268,0.2579439206116594,0.5051091770605168,0.0492511660276867,0.050095574577111,0.1000066475472516,0.0265769360562863,0.526,False
GigaPath,1,0,h1->h0,0.05,42,700,3000,150,0.9964208888888888,0.9769885223863324,0.045851734308763,0.1647258391393168,0.152114975342521,0.8175031391063556,0.0407373734840475,0.041552417701381,0.7375702527906629,0.034631870766215,0.5223333333333333,False
GigaPath,1,0,h1->h0,0.05,123,700,3000,150,0.9963706666666666,0.9756522500934164,0.0485414949144413,0.166670880362795,0.1581087253282216,0.8746575622666265,0.050221419280385,0.0510374461843199,0.1000045258199576,0.0236557003741893,0.5243333333333333,False
GigaPath,1,0,h1->h0,0.05,456,700,3000,150,0.996436,0.9803267209256444,0.044366695056806,0.1592502721573348,0.1491018538547227,0.8034433888767412,0.0347381455489137,0.0365390585112971,0.8511522084945262,0.0374226027037869,0.5183333333333333,False
