model,dataset,fraction,mean,std,min,max
VIRCHOW2,MHIST,0.01,0.09486059411291291,0.006488826539252594,0.0903064092315563,0.1022902994738799
VIRCHOW2,MHIST,0.05,0.18100783770819184,0.018306317247856016,0.1610634129106829,0.1970452121659134
VIRCHOW2,MHIST,0.1,0.1720345713402287,0.02164320480398194,0.1485170803839804,0.1911161597450577
VIRCHOW2,MHIST,0.25,0.13022658815914537,0.0037946875951552534,0.1272231529030079,0.1344913089434678
VIRCHOW2,MHIST,0.5,0.09272349318712626,0.0045869606884106,0.0878897296975534,0.0970155432582713
VIRCHOW2,MHIST,1.0,0.0624324619832697,0.0,0.0624324619832697,0.0624324619832697
VIRCHOW2,PCam,0.01,0.03697012957406517,0.003653271838284149,0.0327665907695094,0.0393786419686761
VIRCHOW2,PCam,0.05,0.0336970711451511,0.0007406770066951525,0.032955217996956,0.0344365663806018
VIRCHOW2,PCam,0.1,0.03330232705620173,0.0021147775566946955,0.0308711213311582,0.0347159530390561
VIRCHOW2,PCam,0.25,0.03337898443307047,0.0010916092324723403,0.0322754421181268,0.0344582558140166
VIRCHOW2,PCam,0.5,0.032785601158437296,0.000526522270284872,0.0321935922433043,0.0332014796515921
VIRCHOW2,PCam,1.0,0.0351021057739754,0.0,0.0351021057739754,0.0351021057739754
VIRCHOW2,SPIDER-Breast,0.01,0.03343779468658013,0.010218731080113386,0.0242747347369964,0.0444575863955613
VIRCHOW2,SPIDER-Breast,0.05,0.0285739872612726,0.003459793408019605,0.0253019268824599,0.0321950580256368
VIRCHOW2,SPIDER-Breast,0.1,0.025064012838609203,0.005092893423638335,0.0196049790745345,0.0296874083325322
VIRCHOW2,SPIDER-Breast,0.25,0.024928990303608265,0.00215267349712727,0.0225592603156727,0.0267636922182287
VIRCHOW2,SPIDER-Breast,0.5,0.0259384171053833,0.001601622222029551,0.0241592499471316,0.0272651698844167
VIRCHOW2,SPIDER-Breast,1.0,0.027063534104512104,0.0,0.0270635341045121,0.0270635341045121
